city,scenario,T_target_C,cycle_min,recovery_fraction,cop_efficiency_factor,fleet_units_autosized,total_chiller_on_hours,pct_year_chiller_on,wasted_block_hours,pct_chiller_on_hours_wasted,completed_cycles,total_water_L,total_water_L_per_day,total_heat_pump_elec_kWh
MSP,80C,80.0,120.0,0.85,0.45,1546059,803,9.166666666666666,1.0,0.12453300124533001,401,10052913.088418894,27542.227639503817,2857068.8483559377
