datetime,Tdb_C,Twb_C,RH_frac,RH_percent,cond_flow,cond_Tin,waste_heat_kWh
2024-01-01 01:00:00,12.2,9.850736348392417,0.7477311944894188,74.77311944894188,0.0,9.850736348392417,0.0
2024-01-01 02:00:00,12.8,10.102707006252691,0.717470869519983,71.7470869519983,0.0,9.850736348392417,0.0
2024-01-01 03:00:00,12.2,10.04572109209345,0.7679048711499413,76.79048711499414,0.0,9.850736348392417,0.0
2024-01-01 04:00:00,11.7,10.148804789743275,0.8284360835714677,82.84360835714676,0.0,9.850736348392417,0.0
2024-01-01 05:00:00,11.7,10.14811425140332,0.8283617207037299,82.836172070373,0.0,9.850736348392417,0.0
2024-01-01 06:00:00,11.1,10.214708677637962,0.8990255540831504,89.90255540831504,0.0,9.850736348392417,0.0
2024-01-01 07:00:00,11.1,10.214708677637962,0.8990255540831504,89.90255540831504,0.0,9.850736348392417,0.0
2024-01-01 08:00:00,11.1,10.215102773276197,0.8990698278705447,89.90698278705447,0.0,9.850736348392417,0.0
2024-01-01 09:00:00,11.7,10.797468235841825,0.8990685669597155,89.90685669597156,0.0,9.850736348392417,0.0
2024-01-01 10:00:00,12.2,11.28275839141902,0.8990669735046208,89.90669735046208,0.0,9.850736348392417,0.0
2024-01-01 11:00:00,12.8,11.865102204280053,0.8990651706812345,89.90651706812345,0.0,9.850736348392417,0.0
2024-01-01 12:00:00,13.9,12.932742106037708,0.899062206032895,89.9062206032895,0.0,9.850736348392417,0.0
2024-01-01 13:00:00,13.9,13.22611651286445,0.9293116976630869,92.93116976630868,0.0,9.850736348392417,0.0
2024-01-01 14:00:00,12.8,12.522588633292107,0.9697035970983616,96.97035970983616,0.0,9.850736348392417,0.0
2024-01-01 15:00:00,12.8,12.522469891756543,0.9696906923929495,96.96906923929495,0.0,9.850736348392417,0.0
2024-01-01 16:00:00,8.9,8.57430051929354,0.9596069961228935,95.96069961228935,0.0,9.850736348392417,0.0
2024-01-01 17:00:00,7.2,6.893680531792143,0.959608040591976,95.9608040591976,0.0,9.850736348392417,0.0
2024-01-01 18:00:00,6.7,6.399497120445525,0.9596283166925114,95.96283166925113,0.0,9.850736348392417,0.0
2024-01-01 19:00:00,6.7,6.172236432470528,0.9293523194277675,92.93523194277675,0.0,9.850736348392417,0.0
2024-01-01 20:00:00,6.7,6.172236432470528,0.9293523194277675,92.93523194277675,0.0,9.850736348392417,0.0
2024-01-01 21:00:00,6.1,5.5841967259644925,0.9293532636019389,92.9353263601939,0.0,9.850736348392417,0.0
2024-01-01 22:00:00,5.6,5.094119262412988,0.9293537962009849,92.93537962009849,0.0,9.850736348392417,0.0
2024-01-01 23:00:00,5.0,4.2203092717806605,0.8889921132072001,88.89921132072001,0.0,9.850736348392417,0.0
2024-01-02 00:00:00,4.4,3.918015180514666,0.9293930159139595,92.93930159139595,0.0,9.850736348392417,0.0
2024-01-02 01:00:00,3.9,3.4277808137019425,0.9293944887044069,92.93944887044069,0.0,9.850736348392417,0.0
2024-01-02 02:00:00,3.9,3.4277808137019425,0.9293944887044069,92.93944887044069,0.0,9.850736348392417,0.0
2024-01-02 03:00:00,3.9,3.1553530963074774,0.8891146816074501,88.91146816074502,0.0,9.850736348392417,0.0
2024-01-02 04:00:00,3.3,2.5734242839252524,0.889056095945263,88.9056095945263,0.0,9.850736348392417,0.0
2024-01-02 05:00:00,3.3,2.5734242839252524,0.889056095945263,88.9056095945263,0.0,9.850736348392417,0.0
