datetime,Tdb_C,Twb_C,RH_frac,RH_percent,cond_flow,cond_Tin,waste_heat_kWh
2024-01-01 01:00:00,10.0,7.719197896207391,0.7366572979487576,73.66572979487576,0.0,7.719197896207391,0.0
2024-01-01 02:00:00,8.9,7.227645331988598,0.7973932209527499,79.73932209527499,0.0,7.719197896207391,0.0
2024-01-01 03:00:00,8.9,7.227645331988598,0.7973932209527499,79.73932209527499,0.0,7.719197896207391,0.0
2024-01-01 04:00:00,8.9,6.968775451990656,0.7670090593173876,76.70090593173876,0.0,7.719197896207391,0.0
2024-01-01 05:00:00,8.3,6.664649423591651,0.7974788926372506,79.74788926372506,0.0,7.719197896207391,0.0
2024-01-01 06:00:00,7.8,6.112236924232314,0.7873459915112296,78.73459915112296,0.0,7.719197896207391,0.0
2024-01-01 07:00:00,7.2,5.791085051732183,0.817709556009429,81.7709556009429,0.0,7.719197896207391,0.0
2024-01-01 08:00:00,7.8,6.113093549676177,0.7874510295693761,78.7451029569376,0.0,7.719197896207391,0.0
2024-01-01 09:00:00,8.3,6.329012191206056,0.7572219354742719,75.72219354742718,0.0,7.719197896207391,0.0
2024-01-01 10:00:00,11.7,7.796849692817762,0.5854295640653745,58.54295640653745,0.0,7.719197896207391,0.0
2024-01-01 11:00:00,15.0,8.62813176718943,0.4140492110996639,41.404921109966395,0.0,7.719197896207391,0.0
2024-01-01 12:00:00,16.7,9.43266631996833,0.37349078030286437,37.349078030286435,0.0,7.719197896207391,0.0
2024-01-01 13:00:00,16.7,9.42934222216588,0.3732390528836023,37.32390528836023,0.0,7.719197896207391,0.0
2024-01-01 14:00:00,17.8,10.127119293937504,0.36295065668129883,36.29506566812989,0.0,7.719197896207391,0.0
2024-01-01 15:00:00,17.8,10.127119293937504,0.36295065668129883,36.29506566812989,0.0,7.719197896207391,0.0
2024-01-01 16:00:00,18.3,10.0757693548057,0.33267760022709414,33.26776002270941,0.0,7.719197896207391,0.0
2024-01-01 17:00:00,18.9,10.372228084258136,0.3226173344019127,32.26173344019127,0.0,7.719197896207391,0.0
2024-01-01 18:00:00,17.2,9.538510808235548,0.3530680231376867,35.30680231376867,0.0,7.719197896207391,0.0
2024-01-01 19:00:00,15.0,8.988462961358552,0.4438672901273683,44.38672901273683,0.0,7.719197896207391,0.0
2024-01-01 20:00:00,15.0,8.86685148083935,0.43376356017058837,43.37635601705884,0.0,7.719197896207391,0.0
2024-01-01 21:00:00,14.4,8.626004611791645,0.4539439747537379,45.394397475373786,0.0,7.719197896207391,0.0
2024-01-01 22:00:00,13.3,8.078551339827134,0.48443851011030703,48.4438510110307,0.0,7.719197896207391,0.0
2024-01-01 23:00:00,13.9,7.758497620537356,0.413757275631177,41.3757275631177,0.0,7.719197896207391,0.0
2024-01-02 00:00:00,12.8,6.999335736771494,0.4235539244603886,42.355392446038856,0.0,7.719197896207391,0.0
2024-01-02 01:00:00,13.3,7.282008923271863,0.4134732576760151,41.34732576760151,0.0,7.719197896207391,0.0
2024-01-02 02:00:00,12.8,6.774091816869898,0.4033432511649127,40.33432511649127,0.0,7.719197896207391,0.0
2024-01-02 03:00:00,12.8,6.550340634884307,0.38341127571688255,38.341127571688254,0.0,7.719197896207391,0.0
2024-01-02 04:00:00,12.8,6.436350621372281,0.37331188740310495,37.331188740310495,0.0,7.719197896207391,0.0
2024-01-02 05:00:00,11.1,5.542816268845563,0.41363934494174254,41.36393449417425,0.0,7.719197896207391,0.0
2024-01-02 06:00:00,11.1,5.539947691408589,0.41336323435953226,41.336323435953226,0.0,7.719197896207391,0.0
2024-01-02 07:00:00,12.8,5.97621843022334,0.3329167762561189,33.29167762561189,0.0,7.719197896207391,0.0
2024-01-02 08:00:00,12.2,5.752385053025369,0.35338254096490945,35.33825409649094,0.0,7.719197896207391,0.0
2024-01-02 09:00:00,12.8,5.983163047731759,0.3335220548927648,33.35220548927648,0.0,7.719197896207391,0.0
2024-01-02 10:00:00,15.0,7.122782243092942,0.2932538891145798,29.325388911457978,0.0,7.719197896207391,0.0
2024-01-02 11:00:00,16.1,7.650076225738057,0.2731280469158196,27.31280469158196,0.0,7.719197896207391,0.0
2024-01-02 12:00:00,17.2,7.999054427428641,0.24262019760776884,24.262019760776884,0.0,7.719197896207391,0.0
2024-01-02 13:00:00,17.2,7.563250463843659,0.21236513392133896,21.236513392133897,0.0,7.719197896207391,0.0
2024-01-02 14:00:00,17.2,7.994649200403049,0.24231219446332905,24.231219446332904,0.0,7.719197896207391,0.0
2024-01-02 15:00:00,18.3,8.451713581763443,0.22220206080456423,22.22020608045642,0.0,7.719197896207391,0.0
2024-01-02 16:00:00,18.3,8.447064995104315,0.22189440369146862,22.189440369146862,0.0,7.719197896207391,0.0
2024-01-02 17:00:00,17.8,8.40980143368554,0.24234866318515375,24.234866318515376,0.0,7.719197896207391,0.0
2024-01-02 18:00:00,16.7,8.069198754169692,0.27255599441761585,27.255599441761586,0.0,7.719197896207391,0.0
2024-01-02 19:00:00,16.1,7.912903440345103,0.2927072694231611,29.27072694231611,0.0,7.719197896207391,0.0
