datetime,Tdb_C,Twb_C,RH_frac,RH_percent,cond_flow,cond_Tin,waste_heat_kWh
2024-01-01 01:00:00,-18.0,-18.315761417863573,0.8590576766537541,85.90576766537541,0.0,3.0,0.0
2024-01-01 02:00:00,-16.6,-16.999213898639216,0.838294823838043,83.8294823838043,0.0,3.0,0.0
2024-01-01 03:00:00,-15.3,-15.688026706499077,0.8558907952223116,85.58907952223116,0.0,3.0,0.0
2024-01-01 04:00:00,-14.4,-14.676360342662232,0.9031071833503819,90.31071833503819,0.0,3.0,0.0
2024-01-01 05:00:00,-13.0,-13.426030902366858,0.86351935325369,86.351935325369,0.0,3.0,0.0
2024-01-01 06:00:00,-11.1,-11.515693016542734,0.8813794015944963,88.13794015944964,0.0,3.0,0.0
2024-01-01 07:00:00,-9.7,-10.307634684597762,0.8405749069765036,84.05749069765037,0.0,3.0,0.0
2024-01-01 08:00:00,-7.7,-8.473392170737437,0.8189362612355829,81.89362612355829,0.0,3.0,0.0
2024-01-01 09:00:00,-5.9,-6.853443882891559,0.7976352519794185,79.76352519794186,0.0,3.0,0.0
2024-01-01 10:00:00,-2.2,-4.200268827126683,0.6513178983507402,65.13178983507402,0.0,3.0,0.0
2024-01-01 11:00:00,1.4,-2.2272768193863084,0.4741739227901276,47.41739227901276,0.0,3.0,0.0
2024-01-01 12:00:00,2.8,-1.7722029367330157,0.38353033541814885,38.35303354181489,0.0,3.0,0.0
2024-01-01 13:00:00,4.4,-1.2777139159945616,0.2939284695287331,29.39284695287331,0.0,3.0,0.0
2024-01-01 14:00:00,3.3,-1.819806300699232,0.32909357664647687,32.909357664647686,0.0,3.0,0.0
2024-01-01 15:00:00,3.9,-1.5537338729405432,0.3058623418209623,30.586234182096227,0.0,3.0,0.0
2024-01-01 16:00:00,2.2,-2.720707771415695,0.3231849276596782,32.31849276596782,0.0,3.0,0.0
2024-01-01 17:00:00,-0.6,-3.583720369989712,0.5233941075668793,52.33941075668793,0.0,3.0,0.0
2024-01-01 18:00:00,-2.2,-4.454211663524792,0.6084058438405153,60.84058438405153,0.0,3.0,0.0
2024-01-01 19:00:00,-5.0,-6.628189606542483,0.6728567837609791,67.2856783760979,0.0,3.0,0.0
